Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
-89.5,-447.348902273193,1.07,0.27,0.1,2,1,x,a
-89.0,-441.853748909829,1.07,0.27,0.1,2,1,x,a
-88.5,-439.325768651884,1.07,0.27,0.1,2,1,x,a
-86.5,-445.739950658159,1.07,0.27,0.1,2,1,x,a
-85.0,-442.255283377223,1.07,0.27,0.1,2,1,x,a
-84.5,-440.306529448734,1.07,0.27,0.1,2,1,x,a
-83.5,-430.956186121499,1.07,0.27,0.1,2,1,x,a
-81.0,-410.984798706855,1.07,0.27,0.1,2,1,x,a
-80.0,-409.727875091464,1.07,0.27,0.1,2,1,x,a
-79.5,-407.675335403632,1.07,0.27,0.1,2,1,x,a
-79.0,-404.183185086881,1.07,0.27,0.1,2,1,x,a
-77.0,-383.121059190897,1.07,0.27,0.1,2,1,x,a
-75.5,-380.437084174483,1.07,0.27,0.1,2,1,x,a
-74.0,-378.620619277989,1.07,0.27,0.1,2,1,x,a
-73.5,-381.307956972368,1.07,0.27,0.1,2,1,x,a
-71.5,-375.416898954949,1.07,0.27,0.1,2,1,x,a
-70.5,-362.491686942985,1.07,0.27,0.1,2,1,x,a
-68.5,-345.503981747955,1.07,0.27,0.1,2,1,x,a
-66.5,-348.047965713606,1.07,0.27,0.1,2,1,x,a
-65.0,-350.776976193911,1.07,0.27,0.1,2,1,x,a
-62.5,-333.252174520031,1.07,0.27,0.1,2,1,x,a
-58.5,-312.20015754382,1.07,0.27,0.1,2,1,x,a
-57.5,-305.177755712511,1.07,0.27,0.1,2,1,x,a
-56.5,-288.275344899386,1.07,0.27,0.1,2,1,x,a
-54.0,-288.693908170308,1.07,0.27,0.1,2,1,x,a
-51.0,-278.066739807834,1.07,0.27,0.1,2,1,x,a
-49.0,-271.806053432673,1.07,0.27,0.1,2,1,x,a
-46.5,-258.910587441568,1.07,0.27,0.1,2,1,x,a
-46.0,-259.38534536402,1.07,0.27,0.1,2,1,x,a
-45.0,-258.378659969312,1.07,0.27,0.1,2,1,x,a
-44.0,-244.172100259105,1.07,0.27,0.1,2,1,x,a
-43.5,-235.225410079278,1.07,0.27,0.1,2,1,x,a
-41.0,-232.424397070251,1.07,0.27,0.1,2,1,x,a
-39.5,-227.946778182934,1.07,0.27,0.1,2,1,x,a
-39.0,-222.683518986528,1.07,0.27,0.1,2,1,x,a
-38.0,-210.850568034693,1.07,0.27,0.1,2,1,x,a
-36.5,-198.820205793205,1.07,0.27,0.1,2,1,x,a
-36.0,-198.737476792618,1.07,0.27,0.1,2,1,x,a
-34.5,-201.757253332064,1.07,0.27,0.1,2,1,x,a
-34.0,-202.419701879424,1.07,0.27,0.1,2,1,x,a
-31.5,-192.232129258801,1.07,0.27,0.1,2,1,x,a
-30.5,-197.962998190355,1.07,0.27,0.1,2,1,x,a
-28.0,-160.790863220506,1.07,0.27,0.1,2,1,x,a
-27.5,-157.484422914809,1.07,0.27,0.1,2,1,x,a
-27.0,-158.81423758509,1.07,0.27,0.1,2,1,x,a
-26.0,-161.423347850502,1.07,0.27,0.1,2,1,x,a
-25.0,-152.04197510187,1.07,0.27,0.1,2,1,x,a
-24.5,-145.017713655231,1.07,0.27,0.1,2,1,x,a
-23.0,-130.028373320117,1.07,0.27,0.1,2,1,x,a
-21.5,-126.389420316004,1.07,0.27,0.1,2,1,x,a
-21.0,-123.146241514213,1.07,0.27,0.1,2,1,x,a
-20.5,-117.968834305675,1.07,0.27,0.1,2,1,x,a
-20.0,-114.26376154068,1.07,0.27,0.1,2,1,x,a
-19.5,-113.669476707336,1.07,0.27,0.1,2,1,x,a
-19.0,-118.956859679609,1.07,0.27,0.1,2,1,x,a
-17.5,-122.27947268673,1.07,0.27,0.1,2,1,x,a
-16.0,-114.82957146106,1.07,0.27,0.1,2,1,x,a
-15.5,-113.124544309504,1.07,0.27,0.1,2,1,x,a
-14.0,-105.191671998471,1.07,0.27,0.1,2,1,x,a
-13.5,-102.48698632765,1.07,0.27,0.1,2,1,x,a
-13.0,-100.288479599657,1.07,0.27,0.1,2,1,x,a
-12.5,-98.0110366125865,1.07,0.27,0.1,2,1,x,a
-11.5,-93.6183090281787,1.07,0.27,0.1,2,1,x,a
-11.0,-88.8124248237547,1.07,0.27,0.1,2,1,x,a
-8.0,-66.7208548735722,1.07,0.27,0.1,2,1,x,a
-7.0,-56.2492406013689,1.07,0.27,0.1,2,1,x,a
-6.0,-49.6622472446867,1.07,0.27,0.1,2,1,x,a
-3.0,-49.0512134920582,1.07,0.27,0.1,2,1,x,a
-1.0,-36.665801100579,1.07,0.27,0.1,2,1,x,a
-0.5,-36.2508056218675,1.07,0.27,0.1,2,1,x,a
0.0,-34.5563858037073,1.07,0.27,0.1,2,1,x,a
1.5,-23.9888327059126,1.07,0.27,0.1,2,1,x,a
2.0,-20.796674355079,1.07,0.27,0.1,2,1,x,a
3.5,-11.8827970066112,1.07,0.27,0.1,2,1,x,a
4.0,-5.60582357100694,1.07,0.27,0.1,2,1,x,a
5.5,0.175773876256406,1.07,0.27,0.1,2,1,x,a
7.0,3.73296278828561,1.07,0.27,0.1,2,1,x,a
8.0,6.8797554112805,1.07,0.27,0.1,2,1,x,a
9.0,10.1038473124246,1.07,0.27,0.1,2,1,x,a
9.5,11.9046741659132,1.07,0.27,0.1,2,1,x,a
12.5,48.3079222632131,1.07,0.27,0.1,2,1,x,a
13.5,57.256287193864,1.07,0.27,0.1,2,1,x,a
15.0,46.9276132354082,1.07,0.27,0.1,2,1,x,a
15.5,41.5979876396525,1.07,0.27,0.1,2,1,x,a
16.0,39.3202694117036,1.07,0.27,0.1,2,1,x,a
17.0,42.7745951259262,1.07,0.27,0.1,2,1,x,a
18.5,47.6707525361147,1.07,0.27,0.1,2,1,x,a
19.0,48.7807608919767,1.07,0.27,0.1,2,1,x,a
20.0,56.8090252413611,1.07,0.27,0.1,2,1,x,a
20.5,61.7740125965258,1.07,0.27,0.1,2,1,x,a
21.5,74.0103613817924,1.07,0.27,0.1,2,1,x,a
23.5,85.079498483382,1.07,0.27,0.1,2,1,x,a
24.5,85.8026546844016,1.07,0.27,0.1,2,1,x,a
26.5,89.2683895904816,1.07,0.27,0.1,2,1,x,a
27.0,87.6096047358331,1.07,0.27,0.1,2,1,x,a
28.5,93.2593078809325,1.07,0.27,0.1,2,1,x,a
29.0,98.3132082485604,1.07,0.27,0.1,2,1,x,a
31.5,114.86979516157,1.07,0.27,0.1,2,1,x,a
34.0,137.800780024176,1.07,0.27,0.1,2,1,x,a
34.5,138.253109330001,1.07,0.27,0.1,2,1,x,a
35.0,137.267645657715,1.07,0.27,0.1,2,1,x,a
37.5,164.665541648753,1.07,0.27,0.1,2,1,x,a
41.0,160.97341938113,1.07,0.27,0.1,2,1,x,a
42.5,169.951992437305,1.07,0.27,0.1,2,1,x,a
43.5,164.647014516615,1.07,0.27,0.1,2,1,x,a
46.5,175.625188811463,1.07,0.27,0.1,2,1,x,a
47.5,191.309259120917,1.07,0.27,0.1,2,1,x,a
48.5,195.838828486444,1.07,0.27,0.1,2,1,x,a
49.0,198.227617251919,1.07,0.27,0.1,2,1,x,a
52.5,218.648214220586,1.07,0.27,0.1,2,1,x,a
57.0,239.447977019453,1.07,0.27,0.1,2,1,x,a
59.5,255.432348969131,1.07,0.27,0.1,2,1,x,a
60.5,257.598007808657,1.07,0.27,0.1,2,1,x,a
61.0,257.548454424178,1.07,0.27,0.1,2,1,x,a
62.0,261.791107821963,1.07,0.27,0.1,2,1,x,a
62.5,264.388228791028,1.07,0.27,0.1,2,1,x,a
63.0,265.536202857445,1.07,0.27,0.1,2,1,x,a
64.5,276.599696914186,1.07,0.27,0.1,2,1,x,a
65.0,279.852420732326,1.07,0.27,0.1,2,1,x,a
65.5,279.423220937958,1.07,0.27,0.1,2,1,x,a
66.5,271.850011802645,1.07,0.27,0.1,2,1,x,a
68.0,284.425966265011,1.07,0.27,0.1,2,1,x,a
69.0,290.411342086482,1.07,0.27,0.1,2,1,x,a
70.0,287.897352859597,1.07,0.27,0.1,2,1,x,a
70.5,289.158882599776,1.07,0.27,0.1,2,1,x,a
71.5,298.673127503471,1.07,0.27,0.1,2,1,x,a
72.5,306.116963601849,1.07,0.27,0.1,2,1,x,a
73.0,309.50135107278,1.07,0.27,0.1,2,1,x,a
76.0,316.8524403883,1.07,0.27,0.1,2,1,x,a
78.5,336.23571690453,1.07,0.27,0.1,2,1,x,a
79.5,342.737396218655,1.07,0.27,0.1,2,1,x,a
82.0,348.623974707443,1.07,0.27,0.1,2,1,x,a
82.5,351.97947855592,1.07,0.27,0.1,2,1,x,a
86.0,365.456302499087,1.07,0.27,0.1,2,1,x,a
86.5,371.834508876935,1.07,0.27,0.1,2,1,x,a
87.0,374.944258291631,1.07,0.27,0.1,2,1,x,a
88.0,381.526405304006,1.07,0.27,0.1,2,1,x,a
90.5,398.176737264993,1.07,0.27,0.1,2,1,x,a
92.5,411.315357127093,1.07,0.27,0.1,2,1,x,a
93.5,423.853863276867,1.07,0.27,0.1,2,1,x,a
97.5,425.039154943809,1.07,0.27,0.1,2,1,x,a
98.5,427.275683773207,1.07,0.27,0.1,2,1,x,a
99.0,431.013479031309,1.07,0.27,0.1,2,1,x,a
99.5,433.644048616964,1.07,0.27,0.1,2,1,x,a
-98.0,-499.241577229934,1.07,0.27,0.1,3,1,x,a
-97.5,-493.798342998423,1.07,0.27,0.1,3,1,x,a
-94.0,-469.770391061245,1.07,0.27,0.1,3,1,x,a
-93.0,-472.958983272254,1.07,0.27,0.1,3,1,x,a
-92.0,-474.939484178405,1.07,0.27,0.1,3,1,x,a
-91.0,-467.738207716953,1.07,0.27,0.1,3,1,x,a
-89.5,-446.678231012466,1.07,0.27,0.1,3,1,x,a
-89.0,-440.839702995902,1.07,0.27,0.1,3,1,x,a
-88.5,-436.349029431022,1.07,0.27,0.1,3,1,x,a
-86.5,-442.391555754479,1.07,0.27,0.1,3,1,x,a
-85.0,-440.204300597917,1.07,0.27,0.1,3,1,x,a
-84.5,-436.707608771614,1.07,0.27,0.1,3,1,x,a
-83.5,-427.410757493997,1.07,0.27,0.1,3,1,x,a
-81.0,-414.027408780497,1.07,0.27,0.1,3,1,x,a
-80.0,-411.272092607597,1.07,0.27,0.1,3,1,x,a
-79.5,-406.825087288428,1.07,0.27,0.1,3,1,x,a
-79.0,-400.82334921917,1.07,0.27,0.1,3,1,x,a
-77.0,-384.766108752272,1.07,0.27,0.1,3,1,x,a
-75.5,-381.894912245581,1.07,0.27,0.1,3,1,x,a
-74.0,-380.672650187682,1.07,0.27,0.1,3,1,x,a
-73.5,-384.310004429904,1.07,0.27,0.1,3,1,x,a
-71.5,-370.723588831531,1.07,0.27,0.1,3,1,x,a
-70.5,-360.021215413978,1.07,0.27,0.1,3,1,x,a
-68.5,-349.202701041223,1.07,0.27,0.1,3,1,x,a
-66.5,-345.825326024436,1.07,0.27,0.1,3,1,x,a
-65.0,-349.544066764597,1.07,0.27,0.1,3,1,x,a
-62.5,-334.375375096649,1.07,0.27,0.1,3,1,x,a
-58.5,-316.552424424421,1.07,0.27,0.1,3,1,x,a
-57.5,-308.316118221206,1.07,0.27,0.1,3,1,x,a
-56.5,-290.09971388123,1.07,0.27,0.1,3,1,x,a
-54.0,-287.274346596038,1.07,0.27,0.1,3,1,x,a
-51.0,-270.832796915207,1.07,0.27,0.1,3,1,x,a
-49.0,-269.252734274346,1.07,0.27,0.1,3,1,x,a
-46.5,-256.865044852466,1.07,0.27,0.1,3,1,x,a
-46.0,-256.031216222506,1.07,0.27,0.1,3,1,x,a
-45.0,-253.830964083436,1.07,0.27,0.1,3,1,x,a
-44.0,-240.66770640536,1.07,0.27,0.1,3,1,x,a
-43.5,-232.423798261474,1.07,0.27,0.1,3,1,x,a
-41.0,-236.397148307152,1.07,0.27,0.1,3,1,x,a
-39.5,-230.149462988116,1.07,0.27,0.1,3,1,x,a
-39.0,-223.77543290017,1.07,0.27,0.1,3,1,x,a
-38.0,-212.947873417419,1.07,0.27,0.1,3,1,x,a
-36.5,-205.703395293824,1.07,0.27,0.1,3,1,x,a
-36.0,-203.822100363503,1.07,0.27,0.1,3,1,x,a
-34.5,-200.941832550814,1.07,0.27,0.1,3,1,x,a
-34.0,-200.765911165647,1.07,0.27,0.1,3,1,x,a
-31.5,-191.450270604465,1.07,0.27,0.1,3,1,x,a
-30.5,-195.996135402917,1.07,0.27,0.1,3,1,x,a
-28.0,-160.769603881129,1.07,0.27,0.1,3,1,x,a
-27.5,-156.360977628455,1.07,0.27,0.1,3,1,x,a
-27.0,-158.235673729009,1.07,0.27,0.1,3,1,x,a
-26.0,-162.733466886704,1.07,0.27,0.1,3,1,x,a
-25.0,-151.532025859444,1.07,0.27,0.1,3,1,x,a
-24.5,-144.281795457775,1.07,0.27,0.1,3,1,x,a
-23.0,-128.208906588271,1.07,0.27,0.1,3,1,x,a
-21.5,-123.650999026833,1.07,0.27,0.1,3,1,x,a
-21.0,-121.818438693672,1.07,0.27,0.1,3,1,x,a
-20.5,-116.916529150446,1.07,0.27,0.1,3,1,x,a
-20.0,-113.890784121172,1.07,0.27,0.1,3,1,x,a
-19.5,-114.946314958335,1.07,0.27,0.1,3,1,x,a
-19.0,-118.848810502246,1.07,0.27,0.1,3,1,x,a
-17.5,-122.059497684872,1.07,0.27,0.1,3,1,x,a
-16.0,-114.422239722615,1.07,0.27,0.1,3,1,x,a
-15.5,-112.962248524169,1.07,0.27,0.1,3,1,x,a
-14.0,-103.721150597718,1.07,0.27,0.1,3,1,x,a
-13.5,-101.778940854911,1.07,0.27,0.1,3,1,x,a
-13.0,-100.317164433537,1.07,0.27,0.1,3,1,x,a
-12.5,-99.4703928449931,1.07,0.27,0.1,3,1,x,a
-11.5,-94.7994908150622,1.07,0.27,0.1,3,1,x,a
-11.0,-88.0989264037446,1.07,0.27,0.1,3,1,x,a
-8.0,-67.6835089477151,1.07,0.27,0.1,3,1,x,a
-7.0,-60.9243093906414,1.07,0.27,0.1,3,1,x,a
-6.0,-54.3280280817197,1.07,0.27,0.1,3,1,x,a
-3.0,-45.973230796074,1.07,0.27,0.1,3,1,x,a
-1.0,-37.0099146468148,1.07,0.27,0.1,3,1,x,a
-0.5,-37.9714250548562,1.07,0.27,0.1,3,1,x,a
0.0,-37.5197012411136,1.07,0.27,0.1,3,1,x,a
1.5,-27.2591700328169,1.07,0.27,0.1,3,1,x,a
2.0,-24.1883403141423,1.07,0.27,0.1,3,1,x,a
3.5,-17.2050810661597,1.07,0.27,0.1,3,1,x,a
4.0,-11.3491334281629,1.07,0.27,0.1,3,1,x,a
5.5,-1.4368627702565,1.07,0.27,0.1,3,1,x,a
7.0,5.28141023356888,1.07,0.27,0.1,3,1,x,a
8.0,6.73401802893582,1.07,0.27,0.1,3,1,x,a
9.0,9.08476205114364,1.07,0.27,0.1,3,1,x,a
9.5,10.9847428890699,1.07,0.27,0.1,3,1,x,a
12.5,48.7586308121856,1.07,0.27,0.1,3,1,x,a
13.5,58.206237089587,1.07,0.27,0.1,3,1,x,a
15.0,45.9367673024373,1.07,0.27,0.1,3,1,x,a
15.5,41.8232115215402,1.07,0.27,0.1,3,1,x,a
16.0,40.7126281882006,1.07,0.27,0.1,3,1,x,a
17.0,46.5513226843088,1.07,0.27,0.1,3,1,x,a
18.5,47.4010153714741,1.07,0.27,0.1,3,1,x,a
19.0,47.6679810739564,1.07,0.27,0.1,3,1,x,a
20.0,52.7728721114239,1.07,0.27,0.1,3,1,x,a
20.5,54.2960735356879,1.07,0.27,0.1,3,1,x,a
21.5,69.5646142608403,1.07,0.27,0.1,3,1,x,a
23.5,84.6321032416473,1.07,0.27,0.1,3,1,x,a
24.5,86.9383115620054,1.07,0.27,0.1,3,1,x,a
26.5,92.2207921131585,1.07,0.27,0.1,3,1,x,a
27.0,87.5094785356041,1.07,0.27,0.1,3,1,x,a
28.5,90.9100189508371,1.07,0.27,0.1,3,1,x,a
29.0,96.1754179808069,1.07,0.27,0.1,3,1,x,a
31.5,118.186864770581,1.07,0.27,0.1,3,1,x,a
34.0,140.535288683104,1.07,0.27,0.1,3,1,x,a
34.5,139.389800758137,1.07,0.27,0.1,3,1,x,a
35.0,138.507690779338,1.07,0.27,0.1,3,1,x,a
37.5,162.559450301161,1.07,0.27,0.1,3,1,x,a
41.0,161.021096297971,1.07,0.27,0.1,3,1,x,a
42.5,164.498756663289,1.07,0.27,0.1,3,1,x,a
43.5,160.565106014099,1.07,0.27,0.1,3,1,x,a
46.5,181.050633548925,1.07,0.27,0.1,3,1,x,a
47.5,196.391956608057,1.07,0.27,0.1,3,1,x,a
48.5,197.74306547398,1.07,0.27,0.1,3,1,x,a
49.0,198.845410982404,1.07,0.27,0.1,3,1,x,a
52.5,219.146195602101,1.07,0.27,0.1,3,1,x,a
57.0,239.253638901076,1.07,0.27,0.1,3,1,x,a
59.5,249.531229913125,1.07,0.27,0.1,3,1,x,a
60.5,255.883739389408,1.07,0.27,0.1,3,1,x,a
61.0,257.838208422815,1.07,0.27,0.1,3,1,x,a
62.0,261.955316014812,1.07,0.27,0.1,3,1,x,a
62.5,263.232932731966,1.07,0.27,0.1,3,1,x,a
63.0,263.56432594206,1.07,0.27,0.1,3,1,x,a
64.5,273.100298553846,1.07,0.27,0.1,3,1,x,a
65.0,276.940526944641,1.07,0.27,0.1,3,1,x,a
65.5,276.18398657851,1.07,0.27,0.1,3,1,x,a
66.5,269.788819013507,1.07,0.27,0.1,3,1,x,a
68.0,281.392744474272,1.07,0.27,0.1,3,1,x,a
69.0,290.042068251465,1.07,0.27,0.1,3,1,x,a
70.0,288.86113547618,1.07,0.27,0.1,3,1,x,a
