Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
1,-218.0,-83.1344241593279,1.24,0.76,0.08,x,a
1,-217.5,-82.6079236193573,1.24,0.76,0.08,x,a
1,-216.0,-79.8129240578385,1.24,0.76,0.08,x,a
1,-214.5,-82.7143848099274,1.24,0.76,0.08,x,a
1,-214.0,-85.2873085416087,1.24,0.76,0.08,x,a
1,-213.0,-89.5041332804685,1.24,0.76,0.08,x,a
1,-212.0,-86.6073682092819,1.24,0.76,0.08,x,a
1,-211.5,-82.5380899913192,1.24,0.76,0.08,x,a
1,-210.0,-75.8268343016315,1.24,0.76,0.08,x,a
1,-209.5,-77.6666562839986,1.24,0.76,0.08,x,a
1,-209.0,-80.0577780813734,1.24,0.76,0.08,x,a
1,-208.0,-83.8209662645223,1.24,0.76,0.08,x,a
1,-207.5,-84.0476639580857,1.24,0.76,0.08,x,a
1,-206.5,-81.0863787365467,1.24,0.76,0.08,x,a
1,-203.0,-65.7512871317007,1.24,0.76,0.08,x,a
1,-202.5,-65.3958351629348,1.24,0.76,0.08,x,a
1,-202.0,-63.1943403571209,1.24,0.76,0.08,x,a
1,-201.0,-61.1252184555115,1.24,0.76,0.08,x,a
1,-200.5,-63.809846359516,1.24,0.76,0.08,x,a
1,-199.5,-73.8001049730455,1.24,0.76,0.08,x,a
1,-199.0,-77.9272885874094,1.24,0.76,0.08,x,a
1,-197.0,-85.3439750469492,1.24,0.76,0.08,x,a
1,-196.5,-85.986423073056,1.24,0.76,0.08,x,a
1,-196.0,-85.0260300370183,1.24,0.76,0.08,x,a
1,-195.5,-83.4901055596543,1.24,0.76,0.08,x,a
1,-192.0,-59.2987648121858,1.24,0.76,0.08,x,a
1,-191.5,-59.0136788329728,1.24,0.76,0.08,x,a
1,-191.0,-58.9816848231201,1.24,0.76,0.08,x,a
1,-190.0,-62.1593934614992,1.24,0.76,0.08,x,a
1,-188.0,-70.0685160618125,1.24,0.76,0.08,x,a
1,-183.5,-73.0132555573531,1.24,0.76,0.08,x,a
1,-183.0,-71.8286733275321,1.24,0.76,0.08,x,a
1,-180.5,-55.3848372459313,1.24,0.76,0.08,x,a
1,-180.0,-51.5130964875884,1.24,0.76,0.08,x,a
1,-179.5,-49.4046150064165,1.24,0.76,0.08,x,a
1,-178.5,-53.7008060425691,1.24,0.76,0.08,x,a
1,-176.5,-61.9620259104801,1.24,0.76,0.08,x,a
1,-176.0,-61.328582824448,1.24,0.76,0.08,x,a
1,-174.0,-49.1894631284893,1.24,0.76,0.08,x,a
1,-173.5,-48.965913722548,1.24,0.76,0.08,x,a
1,-171.5,-52.1386837769077,1.24,0.76,0.08,x,a
1,-170.5,-51.7981557875409,1.24,0.76,0.08,x,a
1,-169.0,-58.0889618068436,1.24,0.76,0.08,x,a
1,-166.0,-58.4041590629607,1.24,0.76,0.08,x,a
1,-165.0,-51.9798304642065,1.24,0.76,0.08,x,a
1,-164.5,-49.7838666115281,1.24,0.76,0.08,x,a
1,-163.5,-46.6721124260054,1.24,0.76,0.08,x,a
1,-162.5,-41.7851480320108,1.24,0.76,0.08,x,a
1,-161.5,-33.2919198042288,1.24,0.76,0.08,x,a
1,-160.0,-30.8321358894351,1.24,0.76,0.08,x,a
1,-158.0,-58.4345116130654,1.24,0.76,0.08,x,a
1,-154.5,-50.3173877435889,1.24,0.76,0.08,x,a
1,-154.0,-45.7382292124239,1.24,0.76,0.08,x,a
1,-153.0,-42.6609147660713,1.24,0.76,0.08,x,a
1,-151.5,-44.2301982132814,1.24,0.76,0.08,x,a
1,-150.5,-41.6137547541847,1.24,0.76,0.08,x,a
1,-147.5,-35.8518944286193,1.24,0.76,0.08,x,a
1,-145.5,-38.5846864104563,1.24,0.76,0.08,x,a
1,-144.5,-37.4771932601703,1.24,0.76,0.08,x,a
1,-142.5,-40.2073504038011,1.24,0.76,0.08,x,a
1,-142.0,-41.3388770403606,1.24,0.76,0.08,x,a
1,-141.0,-37.8412557530497,1.24,0.76,0.08,x,a
1,-140.0,-32.2775147203057,1.24,0.76,0.08,x,a
1,-138.5,-29.2114076267128,1.24,0.76,0.08,x,a
1,-138.0,-32.2982487301442,1.24,0.76,0.08,x,a
1,-136.5,-52.2022333688729,1.24,0.76,0.08,x,a
1,-133.5,-40.4065018426049,1.24,0.76,0.08,x,a
1,-132.5,-40.8758459991262,1.24,0.76,0.08,x,a
1,-132.0,-41.1319436666762,1.24,0.76,0.08,x,a
1,-130.0,-39.1942158159093,1.24,0.76,0.08,x,a
1,-129.0,-37.5187717977046,1.24,0.76,0.08,x,a
1,-128.5,-36.5337248819195,1.24,0.76,0.08,x,a
1,-126.0,-29.6369384922253,1.24,0.76,0.08,x,a
1,-124.5,-24.4478064545745,1.24,0.76,0.08,x,a
1,-123.0,-36.7535450293631,1.24,0.76,0.08,x,a
1,-122.5,-41.3329041567532,1.24,0.76,0.08,x,a
1,-121.5,-46.6141850427842,1.24,0.76,0.08,x,a
1,-120.5,-45.754793516221,1.24,0.76,0.08,x,a
1,-117.0,-14.0135322458354,1.24,0.76,0.08,x,a
1,-107.5,-23.1120241212849,1.24,0.76,0.08,x,a
1,-107.0,-22.8792935522756,1.24,0.76,0.08,x,a
1,-106.0,-25.7716114470162,1.24,0.76,0.08,x,a
1,-105.0,-33.1206302172128,1.24,0.76,0.08,x,a
1,-102.5,-22.9296935682924,1.24,0.76,0.08,x,a
1,-102.0,-19.2299514888005,1.24,0.76,0.08,x,a
1,-101.5,-15.332975276084,1.24,0.76,0.08,x,a
1,-100.0,-4.81776401196378,1.24,0.76,0.08,x,a
1,-97.5,-7.59943762333748,1.24,0.76,0.08,x,a
1,-96.0,-17.3452347000237,1.24,0.76,0.08,x,a
1,-95.5,-17.2979972326527,1.24,0.76,0.08,x,a
1,-95.0,-13.0424487324461,1.24,0.76,0.08,x,a
1,-93.0,2.75277120381858,1.24,0.76,0.08,x,a
1,-91.5,-7.99348793621376,1.24,0.76,0.08,x,a
1,-91.0,-13.556838758307,1.24,0.76,0.08,x,a
1,-89.0,-24.8370055032863,1.24,0.76,0.08,x,a
1,-87.0,-15.2399904911971,1.24,0.76,0.08,x,a
1,-83.5,-6.58254731856495,1.24,0.76,0.08,x,a
1,-83.0,-6.34406278894804,1.24,0.76,0.08,x,a
1,-81.5,-2.84757854128189,1.24,0.76,0.08,x,a
1,-79.0,12.3456435064229,1.24,0.76,0.08,x,a
1,-78.5,13.3065028584719,1.24,0.76,0.08,x,a
1,-78.0,14.3626805993423,1.24,0.76,0.08,x,a
1,-77.5,14.3120456037043,1.24,0.76,0.08,x,a
1,-76.5,10.8099880015245,1.24,0.76,0.08,x,a
1,-74.0,8.86245401634656,1.24,0.76,0.08,x,a
1,-73.5,9.90120453254993,1.24,0.76,0.08,x,a
1,-73.0,7.85195759457592,1.24,0.76,0.08,x,a
1,-72.5,2.22293055209663,1.24,0.76,0.08,x,a
1,-70.0,-6.66056093957102,1.24,0.76,0.08,x,a
1,-68.5,9.17053297993464,1.24,0.76,0.08,x,a
1,-67.0,14.5628993906925,1.24,0.76,0.08,x,a
1,-65.0,7.89630544132409,1.24,0.76,0.08,x,a
1,-64.5,2.84028303599284,1.24,0.76,0.08,x,a
1,-62.0,-19.5448787288706,1.24,0.76,0.08,x,a
1,-60.5,-2.67138902727906,1.24,0.76,0.08,x,a
1,-59.5,6.46061610125389,1.24,0.76,0.08,x,a
1,-54.5,16.4058351776225,1.24,0.76,0.08,x,a
1,-52.0,0.0961856033570934,1.24,0.76,0.08,x,a
1,-51.5,1.2917415198665,1.24,0.76,0.08,x,a
1,-50.0,5.44673083240957,1.24,0.76,0.08,x,a
1,-49.0,7.86365160341872,1.24,0.76,0.08,x,a
1,-47.5,10.2381846292077,1.24,0.76,0.08,x,a
1,-46.5,9.48332080902979,1.24,0.76,0.08,x,a
1,-45.5,5.43945108604487,1.24,0.76,0.08,x,a
1,-42.5,24.2982429712783,1.24,0.76,0.08,x,a
1,-42.0,22.9692026380095,1.24,0.76,0.08,x,a
1,-41.0,19.0623603022885,1.24,0.76,0.08,x,a
1,-40.5,17.5450927138563,1.24,0.76,0.08,x,a
1,-40.0,17.7463209307169,1.24,0.76,0.08,x,a
1,-38.5,29.2105009574629,1.24,0.76,0.08,x,a
1,-36.5,36.0900047600175,1.24,0.76,0.08,x,a
1,-36.0,33.9379776462084,1.24,0.76,0.08,x,a
1,-35.0,29.2915484958115,1.24,0.76,0.08,x,a
1,-34.0,28.0162414887303,1.24,0.76,0.08,x,a
1,-33.5,25.7944937269444,1.24,0.76,0.08,x,a
1,-33.0,22.1786400633454,1.24,0.76,0.08,x,a
1,-32.5,18.8671720173638,1.24,0.76,0.08,x,a
1,-30.0,36.4140232089227,1.24,0.76,0.08,x,a
1,-29.0,39.2829062295963,1.24,0.76,0.08,x,a
1,-28.5,37.9355365401082,1.24,0.76,0.08,x,a
1,-28.0,36.9109895154197,1.24,0.76,0.08,x,a
1,-25.5,42.8866826469567,1.24,0.76,0.08,x,a
1,-22.5,31.861506014829,1.24,0.76,0.08,x,a
1,-22.0,31.7622655841576,1.24,0.76,0.08,x,a
1,-21.5,33.6063679091985,1.24,0.76,0.08,x,a
1,-20.0,38.3914313247472,1.24,0.76,0.08,x,a
1,-19.5,36.3718679791791,1.24,0.76,0.08,x,a
1,-18.5,27.3922923465683,1.24,0.76,0.08,x,a
1,-17.5,23.3782147844748,1.24,0.76,0.08,x,a
1,-17.0,24.1497214897915,1.24,0.76,0.08,x,a
1,-15.5,28.4888594842593,1.24,0.76,0.08,x,a
1,-12.5,44.9094056945926,1.24,0.76,0.08,x,a
1,-8.0,49.5088105801763,1.24,0.76,0.08,x,a
1,-7.5,46.3554852262328,1.24,0.76,0.08,x,a
1,-7.0,44.15122629826,1.24,0.76,0.08,x,a
1,-6.5,42.8618429688715,1.24,0.76,0.08,x,a
1,-5.5,44.2714830961205,1.24,0.76,0.08,x,a
1,-4.5,48.2330159572279,1.24,0.76,0.08,x,a
1,-3.5,53.2180765687769,1.24,0.76,0.08,x,a
1,-3.0,54.8855820770385,1.24,0.76,0.08,x,a
1,-2.5,54.0111893157774,1.24,0.76,0.08,x,a
1,-2.0,51.1890713391655,1.24,0.76,0.08,x,a
1,-1.5,48.1200345334704,1.24,0.76,0.08,x,a
1,0.5,49.0552853803399,1.24,0.76,0.08,x,a
1,1.0,52.0555509904287,1.24,0.76,0.08,x,a
1,1.5,55.0135605653431,1.24,0.76,0.08,x,a
1,4.0,67.1607082325808,1.24,0.76,0.08,x,a
1,6.0,64.0906042609288,1.24,0.76,0.08,x,a
1,7.0,56.6886884008035,1.24,0.76,0.08,x,a
1,7.5,55.3242986091188,1.24,0.76,0.08,x,a
1,8.0,56.0042024369347,1.24,0.76,0.08,x,a
1,8.5,57.8121841428186,1.24,0.76,0.08,x,a
1,9.5,59.5858817162587,1.24,0.76,0.08,x,a
1,10.0,58.0275086027573,1.24,0.76,0.08,x,a
1,10.5,55.5235155999298,1.24,0.76,0.08,x,a
1,13.0,51.5603688077535,1.24,0.76,0.08,x,a
1,13.5,53.3361509928664,1.24,0.76,0.08,x,a
1,14.0,55.6664968863499,1.24,0.76,0.08,x,a
1,15.0,61.3563968129572,1.24,0.76,0.08,x,a
1,15.5,64.2756346453576,1.24,0.76,0.08,x,a
1,16.0,67.1090615000342,1.24,0.76,0.08,x,a
1,18.0,63.3845057879313,1.24,0.76,0.08,x,a
1,19.0,62.1857925371078,1.24,0.76,0.08,x,a
1,19.5,67.0250803728197,1.24,0.76,0.08,x,a
1,23.0,64.1107471829037,1.24,0.76,0.08,x,a
1,24.0,57.2585192783083,1.24,0.76,0.08,x,a
1,24.5,55.5610428758756,1.24,0.76,0.08,x,a
1,28.5,51.8736853711053,1.24,0.76,0.08,x,a
1,30.5,59.1260554965202,1.24,0.76,0.08,x,a
1,31.5,69.1050462051473,1.24,0.76,0.08,x,a
1,32.5,74.9333911821276,1.24,0.76,0.08,x,a
1,33.5,82.8102341408424,1.24,0.76,0.08,x,a
1,34.5,85.9945970259006,1.24,0.76,0.08,x,a
1,35.0,83.9317329166504,1.24,0.76,0.08,x,a
1,36.0,75.0759375384986,1.24,0.76,0.08,x,a
1,36.5,72.5604469025579,1.24,0.76,0.08,x,a
1,38.5,69.3855578743805,1.24,0.76,0.08,x,a
1,39.0,67.4993831195279,1.24,0.76,0.08,x,a
1,40.0,67.4042268767538,1.24,0.76,0.08,x,a
1,41.0,66.4602265429817,1.24,0.76,0.08,x,a
1,42.0,67.3574843575984,1.24,0.76,0.08,x,a
1,42.5,71.2711914979337,1.24,0.76,0.08,x,a
1,46.0,103.535015294891,1.24,0.76,0.08,x,a
1,46.5,100.707031258705,1.24,0.76,0.08,x,a
1,47.0,98.14191385162,1.24,0.76,0.08,x,a
1,48.0,93.3585558628061,1.24,0.76,0.08,x,a
1,49.5,82.6439289712754,1.24,0.76,0.08,x,a
1,50.0,76.9462173373331,1.24,0.76,0.08,x,a
1,50.5,73.1649841118879,1.24,0.76,0.08,x,a
1,51.5,72.0289487269601,1.24,0.76,0.08,x,a
1,52.0,73.0972538282963,1.24,0.76,0.08,x,a
1,54.0,81.5252842393536,1.24,0.76,0.08,x,a
1,54.5,86.3503892210586,1.24,0.76,0.08,x,a
1,58.5,95.8703179584428,1.24,0.76,0.08,x,a
1,59.0,90.2424545470831,1.24,0.76,0.08,x,a
1,64.5,95.8076521478014,1.24,0.76,0.08,x,a
1,67.5,86.9629499139465,1.24,0.76,0.08,x,a
1,68.5,89.3428181491893,1.24,0.76,0.08,x,a
1,69.5,89.6143614272981,1.24,0.76,0.08,x,a
1,70.0,87.8909482721797,1.24,0.76,0.08,x,a
1,71.5,90.7102181528775,1.24,0.76,0.08,x,a
1,73.5,90.1608281451688,1.24,0.76,0.08,x,a
1,74.5,88.5658344077659,1.24,0.76,0.08,x,a
1,76.5,97.8380008672458,1.24,0.76,0.08,x,a
1,77.0,99.5908555008291,1.24,0.76,0.08,x,a
1,77.5,100.847888089921,1.24,0.76,0.08,x,a
1,79.5,104.343189915005,1.24,0.76,0.08,x,a
1,81.5,100.317111813838,1.24,0.76,0.08,x,a
1,82.0,95.5182699292778,1.24,0.76,0.08,x,a
1,84.0,94.0355938406064,1.24,0.76,0.08,x,a
1,85.5,98.276210197041,1.24,0.76,0.08,x,a
1,86.0,99.9049774913784,1.24,0.76,0.08,x,a
1,87.0,104.616741356715,1.24,0.76,0.08,x,a
1,87.5,106.192254728457,1.24,0.76,0.08,x,a
1,89.0,107.779189786597,1.24,0.76,0.08,x,a
1,90.0,106.335370873961,1.24,0.76,0.08,x,a
1,90.5,104.930780489858,1.24,0.76,0.08,x,a
1,91.0,104.996951072213,1.24,0.76,0.08,x,a
1,92.5,109.160388957926,1.24,0.76,0.08,x,a
1,93.0,113.227554757445,1.24,0.76,0.08,x,a
1,96.5,108.581104638887,1.24,0.76,0.08,x,a
1,97.5,108.069299917805,1.24,0.76,0.08,x,a
1,98.0,109.081834417909,1.24,0.76,0.08,x,a
1,98.5,111.434177316092,1.24,0.76,0.08,x,a
1,99.0,114.060424460685,1.24,0.76,0.08,x,a
1,101.5,115.552823520456,1.24,0.76,0.08,x,a
1,102.0,109.257981949776,1.24,0.76,0.08,x,a
1,102.5,104.463515925795,1.24,0.76,0.08,x,a
1,103.0,102.796801848524,1.24,0.76,0.08,x,a
1,103.5,102.951499298447,1.24,0.76,0.08,x,a
1,105.0,111.602766715393,1.24,0.76,0.08,x,a
1,105.5,115.355570540062,1.24,0.76,0.08,x,a
1,107.5,124.190683473236,1.24,0.76,0.08,x,a
1,110.0,143.797540614179,1.24,0.76,0.08,x,a
1,110.5,146.623835267103,1.24,0.76,0.08,x,a
1,111.0,147.254250961521,1.24,0.76,0.08,x,a
1,113.0,128.905514700661,1.24,0.76,0.08,x,a
1,115.0,100.627217320664,1.24,0.76,0.08,x,a
1,115.5,96.1449991072088,1.24,0.76,0.08,x,a
1,117.0,95.6820753796958,1.24,0.76,0.08,x,a
1,118.0,101.996625826135,1.24,0.76,0.08,x,a
1,118.5,106.731474516615,1.24,0.76,0.08,x,a
1,119.0,110.841362756973,1.24,0.76,0.08,x,a
1,121.0,107.364977327681,1.24,0.76,0.08,x,a
1,123.0,116.445948889873,1.24,0.76,0.08,x,a
1,125.0,117.580403732417,1.24,0.76,0.08,x,a
1,125.5,118.320514033989,1.24,0.76,0.08,x,a
1,126.0,119.994018082956,1.24,0.76,0.08,x,a
1,126.5,120.858408889891,1.24,0.76,0.08,x,a
1,127.0,119.713257877953,1.24,0.76,0.08,x,a
1,127.5,115.688676404024,1.24,0.76,0.08,x,a
1,128.0,110.921830287279,1.24,0.76,0.08,x,a
1,129.0,105.61219248152,1.24,0.76,0.08,x,a
1,129.5,106.118229508676,1.24,0.76,0.08,x,a
1,131.0,114.049849267389,1.24,0.76,0.08,x,a
1,132.0,120.275264635047,1.24,0.76,0.08,x,a
1,133.5,127.996008701021,1.24,0.76,0.08,x,a
1,136.0,122.609992815866,1.24,0.76,0.08,x,a
1,137.0,122.94579888498,1.24,0.76,0.08,x,a
1,139.0,134.199144154085,1.24,0.76,0.08,x,a
1,140.0,143.977612720167,1.24,0.76,0.08,x,a
1,140.5,147.629937319938,1.24,0.76,0.08,x,a
1,141.0,149.700435284209,1.24,0.76,0.08,x,a
1,144.0,120.169579158483,1.24,0.76,0.08,x,a
1,145.0,116.675011806087,1.24,0.76,0.08,x,a
1,147.0,132.055468679562,1.24,0.76,0.08,x,a
1,148.0,134.474037034478,1.24,0.76,0.08,x,a
1,148.5,135.063542754219,1.24,0.76,0.08,x,a
1,149.0,137.808545691766,1.24,0.76,0.08,x,a
1,151.0,145.690233843476,1.24,0.76,0.08,x,a
1,152.5,150.649365089847,1.24,0.76,0.08,x,a
1,153.5,154.062692093248,1.24,0.76,0.08,x,a
1,154.0,154.185318979523,1.24,0.76,0.08,x,a
1,156.5,147.237943263724,1.24,0.76,0.08,x,a
1,157.0,144.969945297625,1.24,0.76,0.08,x,a
1,161.0,133.771967915781,1.24,0.76,0.08,x,a
1,161.5,134.917115942058,1.24,0.76,0.08,x,a
1,167.0,133.160617572599,1.24,0.76,0.08,x,a
1,167.5,136.449214397703,1.24,0.76,0.08,x,a
1,169.5,144.924554625388,1.24,0.76,0.08,x,a
1,174.0,164.651928032739,1.24,0.76,0.08,x,a
1,174.5,165.661093891342,1.24,0.76,0.08,x,a
1,182.0,155.029992237511,1.24,0.76,0.08,x,a
1,182.5,158.317394586621,1.24,0.76,0.08,x,a
1,183.0,160.209702653653,1.24,0.76,0.08,x,a
1,183.5,159.217390671381,1.24,0.76,0.08,x,a
1,184.0,156.893251182799,1.24,0.76,0.08,x,a
1,184.5,153.680843773266,1.24,0.76,0.08,x,a
1,187.5,139.002967836233,1.24,0.76,0.08,x,a
1,190.5,166.707965178609,1.24,0.76,0.08,x,a
1,197.5,156.658176518514,1.24,0.76,0.08,x,a
1,200.0,177.268968245429,1.24,0.76,0.08,x,a
1,203.0,180.373782243693,1.24,0.76,0.08,x,a
1,204.5,181.753665116589,1.24,0.76,0.08,x,a
1,205.0,183.111521125367,1.24,0.76,0.08,x,a
1,207.0,163.676018220899,1.24,0.76,0.08,x,a
1,209.0,164.804117252917,1.24,0.76,0.08,x,a
1,210.0,171.84116477725,1.24,0.76,0.08,x,a
1,212.5,175.075190888531,1.24,0.76,0.08,x,a
1,213.5,171.736084831348,1.24,0.76,0.08,x,a
1,214.5,175.183179702784,1.24,0.76,0.08,x,a
1,216.0,186.324789269352,1.24,0.76,0.08,x,a
1,217.5,183.420077843362,1.24,0.76,0.08,x,a
1,218.5,182.136154260624,1.24,0.76,0.08,x,a
1,222.5,182.797044672617,1.24,0.76,0.08,x,a
1,224.5,185.92079263252,1.24,0.76,0.08,x,a
1,225.0,187.91280439015,1.24,0.76,0.08,x,a
1,225.5,190.249306106321,1.24,0.76,0.08,x,a
1,226.0,193.34183586152,1.24,0.76,0.08,x,a
1,226.5,197.657444556506,1.24,0.76,0.08,x,a
1,227.0,202.441715531857,1.24,0.76,0.08,x,a
1,227.5,205.406281611121,1.24,0.76,0.08,x,a
1,228.0,206.685917828502,1.24,0.76,0.08,x,a
1,228.5,205.665428948606,1.24,0.76,0.08,x,a
1,233.5,186.761329416892,1.24,0.76,0.08,x,a
1,235.0,192.12280999823,1.24,0.76,0.08,x,a
1,237.0,183.622185625878,1.24,0.76,0.08,x,a
1,237.5,183.948778751875,1.24,0.76,0.08,x,a
1,238.5,186.226091074172,1.24,0.76,0.08,x,a
1,240.0,197.472756142894,1.24,0.76,0.08,x,a
1,241.0,208.66647914398,1.24,0.76,0.08,x,a
1,241.5,212.194939868185,1.24,0.76,0.08,x,a
1,244.5,197.199965677859,1.24,0.76,0.08,x,a
1,247.0,197.132406322344,1.24,0.76,0.08,x,a
1,248.0,190.78314603552,1.24,0.76,0.08,x,a
1,248.5,190.55947143331,1.24,0.76,0.08,x,a
1,251.0,192.345433468785,1.24,0.76,0.08,x,a
1,252.0,191.487553307364,1.24,0.76,0.08,x,a
1,253.0,194.922704695672,1.24,0.76,0.08,x,a
1,255.5,193.692614642824,1.24,0.76,0.08,x,a
1,256.0,194.011008624657,1.24,0.76,0.08,x,a
1,257.0,195.677601473764,1.24,0.76,0.08,x,a
1,257.5,195.950425543079,1.24,0.76,0.08,x,a
1,261.0,197.748638924803,1.24,0.76,0.08,x,a
1,261.5,198.153128407894,1.24,0.76,0.08,x,a
1,262.5,200.553365193965,1.24,0.76,0.08,x,a
1,263.0,202.782085216955,1.24,0.76,0.08,x,a
1,265.0,215.661107700893,1.24,0.76,0.08,x,a
1,266.0,212.791289556871,1.24,0.76,0.08,x,a
1,266.5,211.946319954834,1.24,0.76,0.08,x,a
1,267.0,213.138060439324,1.24,0.76,0.08,x,a
1,267.5,212.874241576989,1.24,0.76,0.08,x,a
1,268.0,211.969045758954,1.24,0.76,0.08,x,a
1,268.5,211.617546962595,1.24,0.76,0.08,x,a
1,269.0,211.174854479394,1.24,0.76,0.08,x,a
1,270.0,213.435989464343,1.24,0.76,0.08,x,a
1,270.5,212.683757632937,1.24,0.76,0.08,x,a
1,271.5,207.002207036523,1.24,0.76,0.08,x,a
1,272.0,204.144580937265,1.24,0.76,0.08,x,a
1,274.0,200.058047584007,1.24,0.76,0.08,x,a
1,275.0,201.08333672368,1.24,0.76,0.08,x,a
1,275.5,199.564558384107,1.24,0.76,0.08,x,a
1,277.0,200.80728718539,1.24,0.76,0.08,x,a
1,278.0,216.082633998705,1.24,0.76,0.08,x,a
1,280.0,230.303708349796,1.24,0.76,0.08,x,a
1,281.5,225.421291583734,1.24,0.76,0.08,x,a
1,284.0,216.908951410051,1.24,0.76,0.08,x,a
1,284.5,216.606452822831,1.24,0.76,0.08,x,a
1,286.5,216.43360906616,1.24,0.76,0.08,x,a
1,288.5,227.728434107896,1.24,0.76,0.08,x,a
1,289.0,233.249252061657,1.24,0.76,0.08,x,a
1,290.5,238.386735890571,1.24,0.76,0.08,x,a
1,291.0,237.614681328871,1.24,0.76,0.08,x,a
1,292.0,232.670406836096,1.24,0.76,0.08,x,a
